Date_of_Payment,lat,long,pay,day
2015-05-14,40.065096,-76.335631,21.71,651
2015-05-14,40.491715,-88.982373,15.04,651
2015-05-14,40.576611,-74.362616,3.43,651
2015-05-15,30.435893,-90.011991,4.78,652
2015-05-15,30.268335,-97.741382,32.28,652
2015-05-15,30.205121,-85.668892,6.88,652
2015-05-15,32.285501,-86.228765,9.76,652
2015-05-15,32.767268,-96.777626,23.27,652
2015-05-15,32.880025,-96.740103,8.66,652
2015-05-15,33.054154,-117.250253,1.18,652
2015-05-15,29.83399,-95.434241,17.7,652
2015-05-15,33.276539,-112.18717,4745.9,652
2015-05-15,30.348567,-97.601444,16.15,652
2015-05-15,31.694842,-106.299987,19.13,652
2015-05-15,27.820082,-82.730798,124.74,652
2015-05-15,29.188732,-81.231384,10.61,652
2015-05-15,28.710129,-81.683696,13.31,652
2015-05-15,28.072671,-82.559501,124.74,652
2015-05-15,28.066478,-82.611596,124.74,652
2015-05-15,27.871964,-82.438841,124.74,652
2015-05-15,27.798053,-82.63077,124.25,652
2015-05-15,27.404731,-82.470456,3124.74,652
2015-05-15,26.411642,-80.09277,5.57,652
2015-05-15,26.135692,-80.253284,8.07,652
2015-05-15,25.852273,-80.207219,13.66,652
2015-05-15,33.544622,-86.929208,124.25,652
2015-05-15,29.437532,-98.461582,9.61,652
2015-05-15,33.640302,-117.769442,16.4,652
2015-05-15,40.208408,-74.82914,25.71,652
2015-05-15,33.844371,-84.47405,11.22,652
2015-05-15,40.633801,-73.954405,1.84,652
2015-05-15,40.651378,-73.870779,3124.69,652
2015-05-15,40.668068,-111.908297,14.86,652
2015-05-15,40.756992,-82.588394,1.4,652
2015-05-15,40.768823,-73.960257,138.19,652
2015-05-15,40.780989,-73.95158,38,652
2015-05-15,40.789508,-81.426988,26.12,652
2015-05-15,40.845279,-73.843103,23.81,652
2015-05-15,40.938448,-73.829978,19.23,652
2015-05-15,40.992686,-73.799476,19.24,652
2015-05-15,41.310547,-72.926046,4.04,652
2015-05-15,41.497212,-87.338656,7.95,652
2015-05-15,41.504751,-81.602799,9.55,652
2015-05-15,41.678895,-71.153648,124.25,652
2015-05-15,41.679291,-81.328779,3100.87,652
2015-05-15,41.695839,-73.896164,17.99,652
2015-05-15,43.297309,-70.992042,7.2,652
2015-05-15,43.636855,-84.807511,9.8,652
2015-05-15,46.282031,-119.491659,7.95,652
2015-05-15,47.247871,-122.472793,15.49,652
2015-05-15,33.786594,-118.298662,5324.57,652
2015-05-15,40.10447,-82.896457,8.59,652
2015-05-15,40.076041,-82.814456,3325.71,652
2015-05-15,42.462215,-83.230578,9.8,652
2015-05-15,39.969036,-83.011389,17.12,652
2015-05-15,33.863226,-98.582279,17.7,652
2015-05-15,40.071102,-86.117215,4710,652
2015-05-15,33.951348,-83.43064,10.18,652
2015-05-15,34.549833,-86.995551,9.25,652
2015-05-15,34.962338,-82.330093,2.69,652
2015-05-15,35.927901,-114.972061,14.86,652
2015-05-15,35.989223,-115.40521,137.72,652
2015-05-15,36.030073,-115.233131,124.25,652
2015-05-15,36.062903,-115.272463,14.86,652
2015-05-15,36.246153,-115.222064,29.42,652
2015-05-15,36.33689,-114.891987,124.25,652
2015-05-15,34.151161,-116.900557,859.35,652
2015-05-15,38.568305,-121.440764,14.18,652
2015-05-15,38.82513,-104.746689,1959.38,652
2015-05-15,38.918437,-105.166398,12.23,652
2015-05-15,39.048854,-121.612481,5.01,652
2015-05-15,39.110111,-84.43088,21.66,652
2015-05-15,39.244659,-84.345489,7.02,652
2015-05-15,39.962612,-75.162871,26.84,652
2015-05-15,39.357875,-87.42014,10,652
2015-05-15,39.56186,-75.87574,16.14,652
2015-05-15,39.781747,-82.664536,8.59,652
2015-05-15,38.017162,-114.431896,124.25,652
2015-05-16,35.473286,-80.872585,8.82,653
2015-05-16,33.054154,-117.250253,27.02,653
2015-05-16,29.405931,-98.507844,11.69,653
2015-05-17,36.186605,-86.785248,20.48,654
2015-05-17,33.786594,-118.298662,15.86,654
2015-05-17,41.327246,-73.084252,20.47,654
2015-05-18,25.819825,-80.133717,18.1,655
2015-05-18,26.145724,-80.448254,8.43,655
2015-05-18,26.411642,-80.09277,12.07,655
2015-05-18,32.240571,-110.944343,4280,655
2015-05-18,27.415606,-82.528065,5.65,655
2015-05-18,27.63573,-99.592284,4.91,655
2015-05-18,29.83399,-95.434241,22.12,655
2015-05-18,28.666625,-81.365039,17.48,655
2015-05-18,29.09609,-95.425232,13.23,655
2015-05-18,29.437532,-98.461582,4.82,655
2015-05-18,32.767268,-96.777626,12.92,655
2015-05-18,30.557064,-87.259592,19.58,655
2015-05-18,30.396277,-89.064103,118.03,655
2015-05-18,29.824899,-95.421967,15.23,655
2015-05-18,30.198702,-97.797183,4.82,655
2015-05-18,28.054195,-82.442683,9.66,655
2015-05-18,42.968507,-78.749153,52.69,655
2015-05-18,40.598702,-74.607518,17.76,655
2015-05-18,41.416747,-72.906096,4.06,655
2015-05-18,32.818398,-117.197168,4.1,655
2015-05-18,41.66765,-83.722437,1918.07,655
2015-05-18,41.6929,-83.727737,75.1,655
2015-05-18,41.75325,-72.75804,3.18,655
2015-05-18,42.263968,-83.416284,15.2,655
2015-05-18,42.2735,-88.072583,9.6,655
2015-05-18,43.140909,-87.942653,33.87,655
2015-05-18,47.432251,-121.803388,4.44,655
2015-05-18,41.327246,-73.084252,0.58,655
2015-05-18,41.209695,-73.439165,7.98,655
2015-05-18,41.057168,-85.239172,14.74,655
2015-05-18,40.825707,-81.436938,21.46,655
2015-05-18,40.762574,-73.323061,2112.69,655
2015-05-18,40.756992,-82.588394,8.75,655
2015-05-18,40.520654,-74.279144,118.03,655
2015-05-18,32.886576,-96.769578,21.49,655
2015-05-18,38.589505,-121.448665,16.62,655
2015-05-18,33.403693,-79.226361,10.79,655
2015-05-18,37.238643,-79.940559,13.82,655
2015-05-18,38.188962,-85.676819,9.7,655
2015-05-18,38.452642,-122.656296,13.23,655
2015-05-18,38.723951,-90.447418,6.85,655
2015-05-18,38.859523,-75.835702,8.94,655
2015-05-18,38.909448,-120.889138,7.29,655
2015-05-18,38.967311,-76.610143,32.82,655
2015-05-18,36.850729,-119.802227,10.09,655
2015-05-18,39.374073,-94.363191,10.6,655
2015-05-18,39.938047,-74.17109,2797.29,655
2015-05-18,39.945798,-74.29782,94.33,655
2015-05-18,40.000696,-74.256821,424.72,655
2015-05-18,40.049355,-74.702475,6732.53,655
2015-05-18,40.076041,-82.814456,9.89,655
2015-05-18,40.102703,-80.647599,11.6,655
2015-05-18,41.38537,-74.185363,15.75,655
2015-05-18,39.892263,-74.94075,23.13,655
2015-05-18,33.276539,-112.18717,125.1,655
2015-05-18,36.74651,-91.882912,38.7,655
2015-05-18,36.302779,-84.20298,17.03,655
2015-05-18,33.457921,-82.068935,8.27,655
2015-05-18,33.579122,-117.731534,7.31,655
2015-05-18,33.786594,-118.298662,28.45,655
2015-05-18,33.881052,-84.379476,18.51,655
2015-05-18,33.927063,-118.063698,0.81,655
2015-05-18,33.935396,-84.866654,15.95,655
2015-05-18,34.839964,-115.967051,4.55,655
2015-05-18,36.347551,-86.612045,9.56,655
2015-05-18,40.486754,-74.444395,94.33,655
2015-05-18,34.948738,-82.368415,8.42,655
2015-05-18,35.201738,-89.971538,5.58,655
2015-05-18,35.331981,-80.798583,16.22,655
2015-05-18,35.38563,-83.508554,5.66,655
2015-05-18,36.062903,-115.272463,12.11,655
2015-05-18,36.080707,-80.0244,8.77,655
2015-05-18,36.186605,-86.785248,0.59,655
2015-05-18,40.10447,-82.896457,9.9,655
2015-05-18,41.376242,-73.471416,13.22,655
2015-05-19,26.070747,-80.24417,13.37,656
2015-05-19,40.667352,-73.638523,126.05,656
2015-05-19,39.629598,-105.326248,5408.12,656
2015-05-19,39.465465,-74.965279,16.98,656
2015-05-19,39.052158,-77.121096,1917.02,656
2015-05-19,38.979495,-76.895852,11.87,656
2015-05-19,38.910488,-121.131309,7.79,656
2015-05-19,38.898243,-94.704936,12.17,656
2015-05-19,38.847391,-94.778714,12.17,656
2015-05-19,38.656502,-90.454219,3000,656
2015-05-19,38.568305,-121.440764,8.95,656
2015-05-19,38.270941,-90.413534,7.23,656
2015-05-19,38.25247,-85.753812,37.2,656
2015-05-19,38.188962,-85.676819,17.24,656
2015-05-19,37.952389,-121.864451,24.45,656
2015-05-19,37.920852,-121.723919,19.53,656
2015-05-19,39.960912,-75.19668,25.6,656
2015-05-19,37.714402,-121.906329,19.54,656
2015-05-19,37.669086,-77.329421,2.55,656
2015-05-19,37.490387,-122.212846,3.3,656
2015-05-19,36.521811,-121.688623,5.05,656
2015-05-19,36.347551,-86.612045,13.92,656
2015-05-19,36.308229,-82.387422,12.94,656
2015-05-19,36.130992,-115.217932,3.87,656
2015-05-19,36.119038,-115.24018,8.14,656
2015-05-19,35.927901,-114.972061,3.87,656
2015-05-19,35.589686,-82.541808,11.87,656
2015-05-19,35.483501,-119.007662,14.98,656
2015-05-19,35.40709,-78.402967,15.2,656
2015-05-19,35.294405,-118.905173,14.98,656
2015-05-19,35.26002,-80.804151,9.64,656
2015-05-19,34.962338,-82.330093,4.64,656
2015-05-19,37.704429,-122.124225,5.31,656
2015-05-19,40.102703,-80.647599,22.76,656
2015-05-19,40.238544,-85.484122,8.94,656
2015-05-19,40.302718,-74.24928,21.94,656
2015-05-19,47.73459,-121.931974,9.93,656
2015-05-19,46.42066,-118.899447,5.12,656
2015-05-19,46.282031,-119.491659,5.12,656
2015-05-19,44.358014,-69.867001,32.72,656
2015-05-19,44.117868,-123.074193,12.32,656
2015-05-19,43.150119,-75.192786,32.63,656
2015-05-19,42.374118,-83.418143,25.76,656
2015-05-19,42.248979,-84.421104,5.39,656
2015-05-19,41.929341,-83.444773,2.38,656
2015-05-19,41.928024,-83.430682,8.04,656
2015-05-19,41.837399,-71.4399,16.2,656
2015-05-19,41.811929,-87.68732,17.42,656
2015-05-19,41.652967,-70.375475,19.85,656
2015-05-19,41.51412,-71.377247,2297.7,656
2015-05-19,41.497212,-87.338656,5.12,656
2015-05-19,41.172402,-81.450184,16.3,656
2015-05-19,40.954446,-85.393868,13.16,656
2015-05-19,40.324279,-79.931735,14.67,656
2015-05-19,40.351277,-74.141236,1921.94,656
2015-05-19,40.376408,-74.170037,5.96,656
2015-05-19,40.656366,-80.327814,12.9,656
2015-05-19,40.752955,-73.973196,16.31,656
2015-05-19,40.754757,-73.601772,3139.37,656
2015-05-19,34.948738,-82.368415,7.81,656
2015-05-19,40.766382,-73.82619,8.52,656
2015-05-19,40.776629,-73.953914,134.97,656
2015-05-19,40.851293,-73.934764,14.98,656
2015-05-19,40.869978,-73.844903,8.52,656
2015-05-19,40.886664,-75.736164,14.07,656
2015-05-19,40.935348,-74.119236,13.83,656
2015-05-19,40.944997,-74.068964,14.06,656
2015-05-19,40.768823,-73.960257,2324.58,656
2015-05-19,34.250547,-84.49093,15.4,656
2015-05-19,36.027482,-80.20728,14.28,656
2015-05-19,33.927063,-118.063698,6.33,656
2015-05-19,29.424132,-98.484144,2282.38,656
2015-05-19,28.923468,-81.894367,15,656
2015-05-19,28.777373,-97.026681,14.52,656
2015-05-19,28.51103,-81.357841,14.57,656
2015-05-19,28.031495,-82.496367,25.6,656
2015-05-19,27.942648,-82.513067,2241.83,656
2015-05-19,27.890727,-82.692961,119.52,656
2015-05-19,27.415606,-82.528065,5.13,656
2015-05-19,29.437532,-98.461582,17.51,656
2015-05-19,27.312492,-80.313322,126.05,656
2015-05-19,26.634845,-81.959923,8.14,656
2015-05-19,26.564355,-81.925065,3101.85,656
2015-05-19,26.22116,-80.125066,119.52,656
2015-05-19,26.135692,-80.253284,13.38,656
2015-05-19,26.098414,-80.182168,2032.75,656
2015-05-19,25.852273,-80.207219,16.39,656
2015-05-19,25.767476,-80.234971,17.92,656
2015-05-19,34.2409,-116.889474,3127.39,656
2015-05-19,26.649816,-80.294771,20.91,656
2015-05-19,29.648731,-95.143911,18.16,656
2015-05-19,25.558428,-80.458168,74.68,656
2015-05-19,30.198702,-97.797183,2146.23,656
2015-05-19,29.83399,-95.434241,18.88,656
2015-05-19,33.786594,-118.298662,226.3,656
2015-05-19,33.457921,-82.068935,17.14,656
2015-05-19,33.335596,-87.533495,9.86,656
2015-05-19,33.276539,-112.18717,7.3,656
2015-05-19,33.054154,-117.250253,9.75,656
2015-05-19,33.016928,-116.846046,31.59,656
2015-05-19,32.898511,-117.225744,19.02,656
2015-05-19,32.767268,-96.777626,120.81,656
2015-05-19,33.651652,-116.777014,18.75,656
2015-05-19,32.450453,-93.712906,12.85,656
2015-05-19,30.205121,-85.668892,49.76,656
2015-05-19,30.34494,-81.683107,4.65,656
2015-05-19,30.788123,-88.088073,5366.28,656
2015-05-19,30.448726,-86.62545,19.88,656
2015-05-19,32.07005,-109.886546,16.96,656
2015-05-19,32.336744,-90.216096,6.81,656
2015-05-19,31.766243,-109.896053,16.95,656
2015-05-20,39.579526,-119.753826,24.3,657
2015-05-20,39.629598,-105.326248,4724.3,657
2015-05-20,33.881052,-84.379476,19.74,657
2015-05-20,34.839964,-115.967051,34.68,657
2015-05-20,34.213403,-118.800204,6.27,657
2015-05-20,34.196448,-86.895226,33.14,657
2015-05-20,39.492596,-77.461211,17.33,657
2015-05-20,34.151161,-116.900557,1934.68,657
2015-05-20,33.844371,-84.47405,34.63,657
2015-05-20,33.532817,-117.710262,17.32,657
2015-05-20,33.640302,-117.769442,8.11,657
2015-05-20,33.553346,-111.879806,13.52,657
2015-05-20,32.253714,-110.883744,13.89,657
2015-05-20,33.276539,-112.18717,37.28,657
2015-05-20,33.104707,-96.092747,2.3,657
2015-05-20,33.016928,-116.846046,13.22,657
2015-05-20,42.930146,-85.53904,1964.73,657
2015-05-20,32.771419,-97.291484,2310.21,657
2015-05-20,32.767268,-96.777626,3.31,657
2015-05-20,32.656159,-116.966139,23.92,657
2015-05-20,33.786594,-118.298662,3526.22,657
2015-05-20,42.812579,-86.037218,37.46,657
2015-05-20,39.284707,-76.620489,9.75,657
2015-05-20,42.551185,-82.91672,18.04,657
2015-05-20,35.208992,-80.856343,9.11,657
2015-05-20,32.214075,-110.883744,10.11,657
2015-05-20,36.036032,-86.645598,6.57,657
2015-05-20,34.948738,-82.368415,4.47,657
2015-05-20,36.097094,-95.91987,1900,657
2015-05-20,36.347551,-86.612045,8.97,657
2015-05-20,36.441768,-121.416603,125.24,657
2015-05-20,36.896749,-119.750294,8.89,657
2015-05-20,37.283924,-79.090832,11.87,657
2015-05-20,42.680335,-84.543494,9.32,657
2015-05-20,37.592095,-77.495206,3.01,657
2015-05-20,37.925039,-122.512035,125.24,657
2015-05-20,38.068036,-122.740988,19.45,657
2015-05-20,38.145719,-85.864063,4.21,657
2015-05-20,39.440956,-84.575746,5.98,657
2015-05-20,41.96973,-74.06678,22.06,657
2015-05-20,42.239933,-83.150823,9.02,657
2015-05-20,42.248979,-84.421104,5.02,657
2015-05-20,42.446396,-71.459405,17.38,657
2015-05-20,42.474595,-71.098146,17.39,657
2015-05-20,37.688244,-121.898741,2204.93,657
2015-05-20,30.488696,-87.214171,3.02,657
2015-05-20,41.566834,-81.526142,19.91,657
2015-05-20,30.448726,-86.62545,2.84,657
2015-05-20,40.101777,-88.197166,2.67,657
2015-05-20,40.147709,-74.880059,15.46,657
2015-05-20,40.351277,-74.141236,2.73,657
2015-05-20,40.633801,-73.954405,27.57,657
2015-05-20,30.467608,-87.692401,14.47,657
2015-05-20,40.656802,-73.622523,2325,657
2015-05-20,40.667352,-73.638523,122.43,657
2015-05-20,40.668501,-73.553628,122.43,657
2015-05-20,40.682088,-73.920638,10.55,657
2015-05-20,40.032615,-82.910251,3372.32,657
2015-05-20,40.698566,-73.83127,66.18,657
2015-05-20,40.745527,-73.978449,15.54,657
2015-05-20,40.754757,-73.601772,22.06,657
2015-05-20,40.762574,-73.323061,2182.43,657
2015-05-20,40.768823,-73.960257,15.88,657
2015-05-20,40.7735,-74.397996,9.01,657
2015-05-20,40.776629,-73.953914,3224.5,657
2015-05-20,40.787248,-73.405573,22.06,657
2015-05-20,40.791884,-73.943517,22.06,657
2015-05-20,40.851293,-73.934764,9.91,657
2015-05-20,40.723041,-73.843688,22.07,657
2015-05-20,40.013737,-74.805773,22,657
2015-05-20,40.652253,-73.711775,12.42,657
2015-05-20,39.827818,-105.109236,10.25,657
2015-05-20,30.396277,-89.064103,1915.71,657
2015-05-20,30.220302,-81.747414,9.98,657
2015-05-20,29.83399,-95.434241,2501.82,657
2015-05-20,39.969036,-83.011389,110.45,657
2015-05-20,29.437532,-98.461582,3238.05,657
2015-05-20,28.452157,-81.46784,11.64,657
2015-05-20,28.06374,-81.711071,11.35,657
2015-05-20,27.471379,-82.37934,1935.3,657
2015-05-20,26.649816,-80.294771,6.57,657
2015-05-20,26.635461,-81.843807,35.3,657
2015-05-20,29.458472,-95.034525,10.47,657
2015-05-20,26.574736,-80.079405,12.03,657
2015-05-20,26.411642,-80.09277,12.05,657
2015-05-20,26.348293,-80.117265,6,657
2015-05-20,26.267436,-80.209176,22.9,657
2015-05-20,26.070747,-80.24417,6.73,657
2015-05-20,25.819825,-80.133717,16.99,657
2015-05-20,25.767977,-80.271372,10.83,657
2015-05-20,41.623336,-88.022464,13.64,657
2015-05-20,26.634845,-81.959923,19.89,657
2015-05-21,29.83399,-95.434241,21.69,658
2015-05-21,30.191737,-81.603557,6.18,658
2015-05-21,33.482033,-111.735322,103.95,658
2015-05-21,29.645312,-95.176291,12.28,658
2015-05-21,30.220302,-81.747414,4.49,658
2015-05-21,30.448726,-86.62545,5.46,658
2015-05-21,32.240571,-110.944343,10,658
2015-05-21,32.898511,-117.225744,6.6,658
2015-05-21,32.692682,-96.623022,2299.09,658
2015-05-21,32.771419,-97.291484,15.27,658
2015-05-21,32.900509,-115.503842,11.29,658
2015-05-21,32.995484,-117.07483,2026.6,658
2015-05-21,33.016928,-116.846046,10.75,658
2015-05-21,33.276539,-112.18717,150.67,658
2015-05-21,33.346666,-104.593687,99.09,658
2015-05-21,32.387434,-80.684392,14.81,658
2015-05-21,29.54017,-95.33232,1.08,658
2015-05-21,40.825707,-81.436938,23.4,658
2015-05-21,28.888724,-81.782704,11.67,658
2015-05-21,33.483533,-111.83018,2014.3,658
2015-05-21,25.852273,-80.207219,18.55,658
2015-05-21,25.874473,-80.350023,5.58,658
2015-05-21,26.098414,-80.182168,2113.78,658
2015-05-21,26.135692,-80.253284,1912.73,658
2015-05-21,26.22131,-80.26137,22.23,658
2015-05-21,26.267436,-80.209176,25.44,658
2015-05-21,29.424132,-98.484144,2325.01,658
2015-05-21,26.348017,-80.218991,12.72,658
2015-05-21,26.649816,-80.294771,5.57,658
2015-05-21,27.415606,-82.528065,18.97,658
2015-05-21,27.732089,-97.385169,4.23,658
2015-05-21,27.890727,-82.692961,106.89,658
2015-05-21,28.054195,-82.442683,9.27,658
2015-05-21,28.06374,-81.711071,9.21,658
2015-05-21,28.452157,-81.46784,11.05,658
2015-05-21,26.635461,-81.843807,23.19,658
2015-05-21,33.549947,-84.207969,11.55,658
2015-05-21,36.441768,-121.416603,92.13,658
2015-05-21,33.641579,-117.73269,123.78,658
2015-05-21,40.667352,-73.638523,106.55,658
2015-05-21,40.510278,-78.407982,16.46,658
2015-05-21,40.000696,-74.256821,867.3,658
2015-05-21,39.974861,-75.312081,2273.42,658
2015-05-21,39.908055,-77.666445,19.82,658
2015-05-21,39.889763,-74.972761,73.42,658
2015-05-21,39.776986,-105.108182,11.99,658
2015-05-21,39.718539,-105.245659,21.05,658
2015-05-21,39.678945,-86.130154,4.07,658
2015-05-21,39.096551,-94.749538,199.92,658
2015-05-21,39.055054,-104.89122,20.13,658
2015-05-21,39.052158,-77.121096,10.55,658
2015-05-21,38.967311,-76.610143,2402.46,658
2015-05-21,38.944006,-94.288086,99.96,658
2015-05-21,40.876328,-73.870404,98.12,658
2015-05-21,41.116751,-73.552752,13.95,658
2015-05-21,41.118045,-78.720302,15.06,658
2015-05-21,41.327246,-73.084252,2.58,658
2015-05-21,41.384381,-72.862644,11.7,658
2015-05-21,41.811929,-87.68732,2289.22,658
2015-05-21,41.907816,-111.379691,12.68,658
2015-05-21,42.039329,-87.793815,9.94,658
2015-05-21,43.179206,-78.808908,15.06,658
2015-05-21,43.661963,-116.195004,16.95,658
2015-05-21,44.958689,-91.319492,16.46,658
2015-05-21,45.573808,-94.355049,13.38,658
2015-05-21,45.769989,-122.643658,13.61,658
2015-05-21,47.432251,-121.803388,22.82,658
2015-05-21,33.640302,-117.769442,2328.07,658
2015-05-21,40.7228,-73.515819,2020.83,658
2015-05-21,40.745527,-73.978449,3.26,658
2015-05-21,40.913482,-74.001623,2325,658
2015-05-21,40.7566,-74.216839,20,658
2015-05-21,33.703598,-116.431961,1.55,658
2015-05-21,40.754757,-73.601772,3031.7,658
2015-05-21,33.707568,-117.845746,3.85,658
2015-05-21,33.786594,-118.298662,23.06,658
2015-05-21,33.842567,-116.527996,3.78,658
2015-05-21,33.844371,-84.47405,119.3,658
2015-05-21,33.863454,-84.008066,2019.3,658
2015-05-21,33.881052,-84.379476,119.3,658
2015-05-21,35.020629,-78.99091,14.96,658
2015-05-21,35.039726,-78.842868,14.96,658
2015-05-21,35.555542,-97.515011,19.57,658
2015-05-21,36.308229,-82.387422,12.66,658
2015-05-21,40.851293,-73.934764,14.56,658
2015-05-21,36.521811,-121.688623,4.84,658
2015-05-21,34.938893,-82.358999,2.59,658
2015-05-21,38.267429,-85.623671,13.9,658
2015-05-21,36.729049,-119.771526,8.16,658
2015-05-21,37.490387,-122.212846,4038.7,658
2015-05-21,37.704429,-122.124225,3.66,658
2015-05-21,37.731229,-122.066373,4.37,658
2015-05-21,37.879195,-90.487988,17.83,658
2015-05-21,38.145719,-85.864063,27.79,658
2015-05-21,38.224181,-85.60026,13.89,658
2015-05-21,38.265072,-85.558228,14.83,658
2015-05-21,40.768823,-73.960257,2344.07,658
2015-05-21,38.689832,-77.836115,5.34,658
2015-05-21,38.907518,-95.283982,3172.96,658
2015-05-21,40.776629,-73.953914,153.1,658
2015-05-21,40.770808,-73.92516,4.07,658
2015-05-21,36.620989,-121.487916,92.13,658
2015-05-22,39.052158,-77.121096,6.43,659
2015-05-22,35.195393,-80.826393,13.89,659
2015-05-22,39.429055,-76.787696,44.35,659
2015-05-22,38.893311,-77.014647,7.22,659
2015-05-22,39.56186,-75.87574,15.51,659
2015-05-22,39.328456,-76.599139,14.78,659
2015-05-22,38.859523,-75.835702,7.77,659
2015-05-22,36.620989,-121.487916,9.34,659
2015-05-22,38.585804,-121.402213,13.92,659
2015-05-22,38.568305,-121.440764,9.77,659
2015-05-22,38.450412,-122.783159,6.23,659
2015-05-22,37.238643,-79.940559,14.44,659
2015-05-22,36.521811,-121.688623,2.33,659
2015-05-22,39.629598,-105.326248,3011.84,659
2015-05-22,38.853962,-77.284195,5.7,659
2015-05-22,39.960912,-75.19668,8.85,659
2015-05-22,41.686358,-86.338666,11.37,659
2015-05-22,40.076041,-82.814456,1100,659
2015-05-22,34.948738,-82.368415,8.1,659
2015-05-22,42.680335,-84.543494,31.26,659
2015-05-22,42.551185,-82.91672,14.98,659
2015-05-22,41.811929,-87.68732,39.56,659
2015-05-22,41.584089,-93.620267,2.92,659
2015-05-22,41.497212,-87.338656,3.94,659
2015-05-22,41.399129,-82.724417,2346.12,659
2015-05-22,40.032615,-82.910251,7.16,659
2015-05-22,41.155154,-81.631394,17.51,659
2015-05-22,41.025158,-80.668667,6.21,659
2015-05-22,40.842247,-73.280935,3.36,659
2015-05-22,40.7735,-74.397996,15.64,659
